record_id,date,school_id,grade,total_students,present_students,teacher_present,marked_by,is_impossible_attendance,attendance_valid,attendance_rate_pct,day_of_week,is_sunday,is_proxy_fraud
ATT0003014,2025-04-20,SCH0440,IV,181,167,True,Clerk,False,True,92.26519337016575,Sunday,True,False
ATT0011265,2025-08-19,SCH0578,9,270,186,,Headmaster,False,True,68.88888888888889,Tuesday,False,False
ATT0012043,2025-12-27,SCH0392,III,72,63,True,Headmaster,False,True,87.5,Saturday,False,False
ATT0009749,2025-07-22,SCH0256,1,259,208,True,Unknown,False,True,80.3088803088803,Tuesday,False,False
ATT0013352,2025-04-12,SCH0240,II,114,76,,Admin,False,True,66.66666666666666,Saturday,False,False
ATT0019397,2025-10-18,SCH0550,8,176,156,True,Clerk,False,True,88.63636363636364,Saturday,False,False
ATT0008731,2025-06-28,SCH0072,2,250,204,,Class Teacher,False,True,81.6,Saturday,False,False
ATT0009532,2025-04-22,SCH0468,3,87,77,True,Clerk,False,True,88.50574712643679,Tuesday,False,False
ATT0005964,2025-07-30,SCH0319,V,130,111,True,Headmaster,False,True,85.38461538461539,Wednesday,False,False
ATT0019176,2025-07-22,SCH0119,10,209,158,True,Admin,False,True,75.5980861244019,Tuesday,False,False
ATT0005631,2025-05-04,SCH0174,2,45,31,,Class Teacher,False,True,68.88888888888889,Sunday,True,False
ATT0006400,2025-06-08,SCH0253,8,87,64,True,Clerk,False,True,73.5632183908046,Sunday,True,False
ATT0007192,2025-09-20,0421,7,104,84,True,Clerk,False,True,80.76923076923077,Saturday,False,False
ATT0012376,2025-10-30,SCH0031,4,90,76,True,Headmaster,False,True,84.44444444444444,Thursday,False,False
ATT0017014,2025-10-13,SCH0099,IV,205,133,True,Admin,False,True,64.8780487804878,Monday,False,False
ATT0013990,2025-09-26,SCH0498,8,241,168,True,Unknown,False,True,69.70954356846472,Friday,False,False
ATT0003640,2026-12-03,SCH0193,IV,128,112,True,Unknown,False,True,87.5,Thursday,False,False
ATT0000429,2025-04-12,SCH0588,10,281,233,True,Headmaster,False,True,82.91814946619218,Saturday,False,False
ATT0014913,2026-02-16,SCH0133,9,70,56,True,Headmaster,False,True,80.0,Monday,False,False
ATT0016703,2025-07-04,SCH0573,8,61,47,True,Class Teacher,False,True,77.04918032786885,Friday,False,False
ATT0014275,2025-11-07,SCH0423,3,128,86,True,Headmaster,False,True,67.1875,Friday,False,False
ATT0012398,2025-04-27,SCH0512,8,130,120,True,Class Teacher,False,True,92.3076923076923,Sunday,True,False
ATT0018630,2025-04-15,0509,6,154,154,,Class Teacher,False,True,100.0,Tuesday,False,False
ATT0010839,2026-03-02,SCH0475,3,85,64,True,Headmaster,False,True,75.29411764705883,Monday,False,False
ATT0010657,2026-02-21,SCH0262,7,143,134,,Admin,False,True,93.7062937062937,Saturday,False,False
,2025-10-17,SCH0236,6,203,158,,Clerk,False,True,77.83251231527095,Friday,False,False
ATT0002360,2025-05-29,SCH0583,4,94,86,,Class Teacher,False,True,91.48936170212765,Thursday,False,False
ATT0000674,2025-07-12,SCH0049,1,176,176,True,Class Teacher,False,True,100.0,Saturday,False,False
ATT0019193,2025-08-08,SCH0397,V,147,113,True,Class Teacher,False,True,76.87074829931973,Friday,False,False
ATT0010789,2025-10-22,SCH0408,5,150,109,True,Admin,False,True,72.66666666666667,Wednesday,False,False
ATT0014983,2026-02-05,0560,II,221,196,False,Headmaster,False,True,88.68778280542986,Thursday,False,False
ATT0011914,2025-06-26,SCH0468,4,89,53,False,Unknown,False,True,59.55056179775281,Thursday,False,False
ATT0008586,2025-06-27,SCH0504,10,191,183,True,Clerk,False,True,95.81151832460732,Friday,False,False
ATT0002821,2025-07-12,SCH0439,1,280,259,True,Headmaster,False,True,92.5,Saturday,False,False
ATT0006144,2025-09-09,SCH0039,6,42,36,True,Admin,False,True,85.71428571428571,Tuesday,False,False
ATT0019306,2025-12-02,SCH0501,4,126,126,True,Class Teacher,False,True,100.0,Tuesday,False,False
ATT0015226,2025-07-09,SCH0078,8,178,147,True,Admin,False,True,82.58426966292134,Wednesday,False,False
ATT0002792,2025-10-01,SCH0102,5,239,166,,Headmaster,False,True,69.4560669456067,Wednesday,False,False
ATT0000389,2025-06-01,S0301,10,271,271,,Headmaster,False,True,100.0,Sunday,True,True
ATT0008546,2025-04-29,SCH0591,IV,186,186,True,Admin,False,True,100.0,Tuesday,False,False
ATT0007022,2026-02-01,SCH0049,I,46,34,True,Class Teacher,False,True,73.91304347826086,Sunday,True,False
ATT0011013,2025-04-23,SCH0309,9,296,251,True,Headmaster,False,True,84.7972972972973,Wednesday,False,False
ATT0014031,2025-06-11,SCH0476,8,177,154,True,Class Teacher,False,True,87.00564971751412,Wednesday,False,False
ATT0016613,2026-01-22,S0458,V,271,185,False,Class Teacher,False,True,68.26568265682657,Thursday,False,False
ATT0006075,2025-10-28,SCH0108,V,47,39,True,Unknown,False,True,82.97872340425532,Tuesday,False,False
ATT0001327,2025-07-02,SCH0374,1,47,29,,Headmaster,False,True,61.702127659574465,Wednesday,False,False
ATT0014302,2025-12-11,SCH0166,2,240,166,False,Unknown,False,True,69.16666666666667,Thursday,False,False
ATT0007487,2025-06-24,SCH0069,I,153,97,True,Clerk,False,True,63.39869281045751,Tuesday,False,False
ATT0019649,2025-04-18,SCH0374,6,223,149,True,Unknown,False,True,66.81614349775785,Friday,False,False
ATT0018164,2025-12-17,SCH0457,5,131,86,True,Headmaster,False,True,65.64885496183206,Wednesday,False,False
ATT0000916,2025-12-22,SCH0256,1,237,227,True,Class Teacher,False,True,95.78059071729957,Monday,False,False
ATT0009085,2025-09-26,SCH0466,IV,286,253,True,Headmaster,False,True,88.46153846153845,Friday,False,False
ATT0001651,2026-03-24,SCH0114,6,274,252,False,Unknown,False,True,91.97080291970804,Tuesday,False,False
ATT0012599,2025-08-10,SCH0563,9,289,248,,Admin,False,True,85.81314878892734,Sunday,True,False
ATT0016588,2025-04-18,S0461,3,172,148,True,Headmaster,False,True,86.04651162790698,Friday,False,False
ATT0005249,2025-12-17,S0228,V,184,114,,Headmaster,False,True,61.95652173913043,Wednesday,False,False
ATT0004456,2026-01-08,SCH0126,10,226,182,True,Class Teacher,False,True,80.53097345132744,Thursday,False,False
ATT0015031,2025-04-09,SCH0336,8,67,56,True,Unknown,False,True,83.5820895522388,Wednesday,False,False
ATT0009684,2025-06-09,SCH0335,IV,197,140,True,Headmaster,False,True,71.06598984771574,Monday,False,False
ATT0000436,2026-01-17,SCH0204,2,105,119,True,Class Teacher,True,False,,Saturday,False,False
ATT0011319,2025-10-26,SCH0173,1,100,88,,Clerk,False,True,88.0,Sunday,True,False
ATT0007878,2025-06-22,SCH0046,II,71,54,True,Unknown,False,True,76.05633802816901,Sunday,True,False
ATT0006246,2026-03-14,SCH0319,II,83,61,True,Unknown,False,True,73.49397590361446,Saturday,False,False
ATT0015280,2025-12-17,SCH0476,3,178,152,,Unknown,False,True,85.39325842696628,Wednesday,False,False
ATT0014223,2025-10-15,SCH0364,6,46,51,True,Unknown,True,False,,Wednesday,False,False
ATT0018914,2025-12-29,SCH0153,4,176,162,True,Class Teacher,False,True,92.04545454545455,Monday,False,False
ATT0002563,2026-03-20,SCH0303,3,170,158,False,Class Teacher,False,True,92.94117647058823,Friday,False,False
ATT0019502,2025-06-14,SCH0201,III,273,240,True,Class Teacher,False,True,87.91208791208791,Saturday,False,False
ATT0019802,2026-01-02,SCH0382,V,244,253,True,Headmaster,True,False,,Friday,False,False
ATT0003199,2025-07-28,SCH0566,2,239,188,True,Class Teacher,False,True,78.66108786610879,Monday,False,False
ATT0018958,2026-02-26,SCH0068,2,193,130,True,Clerk,False,True,67.35751295336787,Thursday,False,False
ATT0016272,2026-01-28,S0436,10,197,192,False,Class Teacher,False,True,97.46192893401016,Wednesday,False,False
ATT0015205,2025-09-04,SCH0090,8,181,130,True,Clerk,False,True,71.8232044198895,Thursday,False,False
ATT0007841,2025-06-17,S0122,9,81,58,True,Admin,False,True,71.60493827160494,Tuesday,False,False
ATT0007518,2025-05-30,SCH0073,7,257,170,True,Headmaster,False,True,66.14785992217898,Friday,False,False
ATT0017753,2025-09-11,SCH0526,IV,280,280,True,Admin,False,True,100.0,Thursday,False,False
ATT0009049,2025-06-09,SCH0512,7,242,242,True,Unknown,False,True,100.0,Monday,False,False
ATT0006670,2025-08-22,SCH0163,II,85,78,True,Admin,False,True,91.76470588235294,Friday,False,False
ATT0012067,2026-02-28,SCH0207,V,97,74,False,Clerk,False,True,76.28865979381443,Saturday,False,False
ATT0000532,2025-09-03,SCH0571,IV,172,151,True,Headmaster,False,True,87.79069767441861,Wednesday,False,False
ATT0007376,2025-04-01,SCH0588,V,216,156,True,Class Teacher,False,True,72.22222222222221,Tuesday,False,False
ATT0018544,2025-10-15,SCH0274,10,155,110,True,Clerk,False,True,70.96774193548387,Wednesday,False,False
ATT0007772,2025-07-27,SCH0381,I,69,47,True,Unknown,False,True,68.11594202898551,Sunday,True,False
ATT0012073,2025-04-06,SCH0487,4,207,142,True,Admin,False,True,68.59903381642512,Sunday,True,False
ATT0007682,2026-03-21,SCH0474,5,149,91,True,Unknown,False,True,61.07382550335571,Saturday,False,False
ATT0013564,2025-12-08,SCH0422,9,271,250,False,Class Teacher,False,True,92.25092250922509,Monday,False,False
ATT0017522,2025-11-28,SCH0097,II,75,70,True,Clerk,False,True,93.33333333333333,Friday,False,False
ATT0009807,2025-07-18,SCH0233,9,156,131,True,Clerk,False,True,83.97435897435898,Friday,False,False
ATT0015986,2025-05-05,S0226,6,228,145,True,Admin,False,True,63.59649122807017,Monday,False,False
ATT0007795,2026-02-27,S0484,1,68,42,True,Headmaster,False,True,61.76470588235294,Friday,False,False
ATT0013499,2025-04-23,SCH0401,10,133,122,True,Admin,False,True,91.72932330827066,Wednesday,False,False
ATT0005029,2026-03-05,SCH0218,V,236,145,True,Class Teacher,False,True,61.440677966101696,Thursday,False,False
ATT0019553,2025-06-06,0202,4,266,226,,Headmaster,False,True,84.9624060150376,Friday,False,False
ATT0000281,2025-07-25,SCH0566,6,131,121,,Admin,False,True,92.36641221374046,Friday,False,False
ATT0019666,2025-04-02,SCH0036,10,196,144,True,Headmaster,False,True,73.46938775510205,Wednesday,False,False
ATT0009930,2026-03-08,SCH0137,9,281,254,True,Unknown,False,True,90.39145907473309,Sunday,True,False
ATT0011067,2025-01-12,SCH0374,10,76,48,,Clerk,False,True,63.1578947368421,Sunday,True,False
ATT0018638,2025-05-17,SCH0554,7,170,159,True,Admin,False,True,93.52941176470588,Saturday,False,False
ATT0013715,2025-09-16,SCH0123,10,165,134,True,Unknown,False,True,81.21212121212122,Tuesday,False,False
ATT0012385,2025-05-16,SCH0397,8,233,199,False,Headmaster,False,True,85.40772532188842,Friday,False,False
ATT0005542,2025-09-28,SCH0500,8,276,178,,Class Teacher,False,True,64.4927536231884,Sunday,True,False
ATT0018786,2025-07-21,SCH0064,I,80,65,,Clerk,False,True,81.25,Monday,False,False
ATT0001644,2025-12-12,SCH0258,1,188,112,True,Headmaster,False,True,59.57446808510638,Friday,False,False
ATT0012866,2026-02-23,SCH0318,III,299,198,True,Unknown,False,True,66.22073578595318,Monday,False,False
ATT0001890,2025-06-06,SCH0360,II,77,62,True,Class Teacher,False,True,80.51948051948052,Friday,False,False
ATT0007439,2025-11-05,SCH0534,II,229,229,True,Clerk,False,True,100.0,Wednesday,False,False
ATT0013746,2026-02-27,SCH0496,10,199,128,,Admin,False,True,64.321608040201,Friday,False,False
ATT0013155,2025-02-05,SCH0281,9,244,227,,Headmaster,False,True,93.0327868852459,Wednesday,False,False
ATT0018975,2025-07-31,SCH0541,8,239,213,False,Headmaster,False,True,89.1213389121339,Thursday,False,False
ATT0003595,2025-05-31,SCH0137,4,65,49,,Clerk,False,True,75.38461538461539,Saturday,False,False
ATT0002997,2025-06-30,SCH0451,2,169,157,,Clerk,False,True,92.89940828402366,Monday,False,False
ATT0004502,2025-11-24,SCH0398,7,43,27,False,Class Teacher,False,True,62.7906976744186,Monday,False,False
ATT0019277,2025-05-01,SCH0160,III,155,112,,Headmaster,False,True,72.25806451612902,Thursday,False,False
,2026-01-09,S0451,4,253,259,,Clerk,True,False,,Friday,False,False
ATT0005735,2025-12-26,SCH0027,V,195,135,True,Class Teacher,False,True,69.23076923076923,Friday,False,False
ATT0018202,2025-08-27,SCH0243,10,288,224,True,Admin,False,True,77.77777777777779,Wednesday,False,False
ATT0003194,2025-11-29,SCH0252,9,272,282,,Headmaster,True,False,,Saturday,False,False
ATT0015930,2025-04-18,SCH0440,IV,221,194,,Headmaster,False,True,87.78280542986425,Friday,False,False
ATT0011847,2025-09-21,SCH0104,I,163,114,False,Headmaster,False,True,69.93865030674846,Sunday,True,False
ATT0007736,2026-01-04,SCH0508,2,266,266,True,Clerk,False,True,100.0,Sunday,True,True
ATT0019024,2026-02-14,SCH0190,9,58,75,,Headmaster,True,False,,Saturday,False,False
ATT0010985,2026-03-26,SCH0118,1,107,114,,Class Teacher,True,False,,Thursday,False,False
ATT0012682,2025-10-14,S0414,4,149,94,,Class Teacher,False,True,63.08724832214765,Tuesday,False,False
ATT0000576,2025-11-27,SCH0486,6,239,205,,Clerk,False,True,85.77405857740585,Thursday,False,False
ATT0005805,2026-01-10,S0216,2,101,112,True,Class Teacher,True,False,,Saturday,False,False
ATT0001353,2026-02-21,SCH0104,3,231,145,True,Clerk,False,True,62.77056277056276,Saturday,False,False
ATT0003903,2026-01-17,SCH0182,8,166,166,True,Headmaster,False,True,100.0,Saturday,False,False
ATT0017652,2026-03-02,SCH0502,II,60,38,True,Admin,False,True,63.33333333333333,Monday,False,False
ATT0018508,2025-06-30,SCH0158,8,271,231,True,Headmaster,False,True,85.23985239852398,Monday,False,False
ATT0013182,2025-10-05,SCH0529,3,250,238,True,Headmaster,False,True,95.19999999999999,Sunday,True,False
ATT0004155,2025-06-15,SCH0140,10,97,74,True,Unknown,False,True,76.28865979381443,Sunday,True,False
ATT0008590,2026-03-21,SCH0245,8,193,149,,Headmaster,False,True,77.2020725388601,Saturday,False,False
ATT0017172,2025-02-04,SCH0438,5,130,95,False,Headmaster,False,True,73.07692307692307,Tuesday,False,False
ATT0005806,2026-02-25,SCH0373,8,124,124,True,Headmaster,False,True,100.0,Wednesday,False,False
ATT0000506,2026-03-31,SCH0024,1,263,213,True,Clerk,False,True,80.98859315589354,Tuesday,False,False
ATT0002858,2026-03-21,SCH0552,3,148,116,False,Admin,False,True,78.37837837837837,Saturday,False,False
ATT0009200,2025-10-20,SCH0296,III,237,237,True,Class Teacher,False,True,100.0,Monday,False,False
ATT0001433,2025-04-02,SCH0326,4,158,174,,Admin,True,False,,Wednesday,False,False
ATT0005835,2025-01-09,SCH0236,V,273,217,True,Admin,False,True,79.48717948717949,Thursday,False,False
ATT0004555,2025-11-17,SCH0143,9,77,52,False,Headmaster,False,True,67.53246753246754,Monday,False,False
ATT0010337,2025-09-07,SCH0582,III,83,75,,Class Teacher,False,True,90.36144578313254,Sunday,True,False
ATT0010645,2025-11-25,S0144,I,229,167,True,Clerk,False,True,72.92576419213974,Tuesday,False,False
ATT0010412,2026-03-26,SCH0535,8,124,112,True,Unknown,False,True,90.32258064516128,Thursday,False,False
ATT0009199,2025-05-13,SCH0117,7,107,120,,Headmaster,True,False,,Tuesday,False,False
ATT0012248,2026-02-25,SCH0535,8,85,73,,Admin,False,True,85.88235294117646,Wednesday,False,False
ATT0003372,2026-02-24,SCH0267,2,57,40,False,Clerk,False,True,70.17543859649122,Tuesday,False,False
,2026-01-03,SCH0541,III,193,148,True,Clerk,False,True,76.68393782383419,Saturday,False,False
ATT0006238,2025-10-03,SCH0546,9,255,163,False,Unknown,False,True,63.921568627450974,Friday,False,False
ATT0014384,2025-10-26,SCH0552,V,214,163,True,Class Teacher,False,True,76.16822429906543,Sunday,True,False
ATT0014056,2025-11-12,SCH0574,8,297,256,,Class Teacher,False,True,86.19528619528619,Wednesday,False,False
ATT0000611,2026-02-15,0222,10,258,240,True,Headmaster,False,True,93.02325581395348,Sunday,True,False
ATT0016276,2025-04-28,S0468,6,147,93,True,Clerk,False,True,63.26530612244898,Monday,False,False
ATT0013586,2026-02-25,SCH0331,2,224,224,True,Clerk,False,True,100.0,Wednesday,False,False
ATT0019439,2025-10-29,SCH0143,IV,299,218,True,Class Teacher,False,True,72.90969899665552,Wednesday,False,False
ATT0010864,2025-07-07,SCH0248,7,268,215,True,Unknown,False,True,80.22388059701493,Monday,False,False
ATT0010045,2025-10-27,SCH0253,8,135,115,,Unknown,False,True,85.18518518518519,Monday,False,False
ATT0015455,2026-02-16,0252,3,47,35,True,Headmaster,False,True,74.46808510638297,Monday,False,False
ATT0016882,2025-05-23,SCH0448,I,163,106,True,Headmaster,False,True,65.03067484662577,Friday,False,False
ATT0005762,2026-01-17,SCH0174,3,106,79,,Headmaster,False,True,74.52830188679245,Saturday,False,False
ATT0018224,2026-02-20,SCH0175,4,160,106,True,Unknown,False,True,66.25,Friday,False,False
ATT0011483,2026-01-03,SCH0106,V,254,201,,Admin,False,True,79.13385826771653,Saturday,False,False
ATT0003449,2026-02-28,SCH0191,5,155,94,True,Class Teacher,False,True,60.64516129032258,Saturday,False,False
ATT0015195,2025-12-22,SCH0069,II,269,257,False,Headmaster,False,True,95.53903345724906,Monday,False,False
ATT0004801,2025-04-19,SCH0472,8,283,272,True,Clerk,False,True,96.113074204947,Saturday,False,False
ATT0008811,2025-06-10,SCH0463,2,142,90,True,Headmaster,False,True,63.38028169014085,Tuesday,False,False
ATT0014976,2025-03-04,SCH0336,III,268,236,True,Unknown,False,True,88.05970149253731,Tuesday,False,False
ATT0016672,2025-07-21,SCH0045,8,220,207,True,Headmaster,False,True,94.0909090909091,Monday,False,False
ATT0016424,2025-04-24,SCH0236,3,292,260,True,Admin,False,True,89.04109589041096,Thursday,False,False
ATT0018080,2025-11-16,SCH0264,5,136,136,,Headmaster,False,True,100.0,Sunday,True,True
ATT0004013,2026-01-22,SCH0083,7,99,80,True,Class Teacher,False,True,80.8080808080808,Thursday,False,False
ATT0012219,2025-07-14,SCH0448,2,111,72,,Clerk,False,True,64.86486486486487,Monday,False,False
ATT0006207,2025-03-06,SCH0165,I,152,144,True,Unknown,False,True,94.73684210526315,Thursday,False,False
ATT0003945,2025-06-27,SCH0568,I,153,137,True,Clerk,False,True,89.54248366013073,Friday,False,False
ATT0004309,2025-04-30,SCH0526,1,242,164,True,Unknown,False,True,67.76859504132231,Wednesday,False,False
ATT0002920,2026-03-13,SCH0077,V,131,121,,Headmaster,False,True,92.36641221374046,Friday,False,False
ATT0003502,2025-04-09,SCH0228,I,99,63,,Unknown,False,True,63.63636363636363,Wednesday,False,False
ATT0009003,2025-04-03,SCH0095,5,207,182,True,Class Teacher,False,True,87.92270531400966,Thursday,False,False
ATT0009998,2025-01-06,S0287,III,288,288,,Class Teacher,False,True,100.0,Monday,False,False
ATT0004661,2025-07-04,SCH0112,9,174,114,,Headmaster,False,True,65.51724137931035,Friday,False,False
ATT0005870,2025-07-09,0426,V,108,108,,Admin,False,True,100.0,Wednesday,False,False
ATT0018974,2025-07-03,SCH0037,9,203,147,True,Headmaster,False,True,72.41379310344827,Thursday,False,False
ATT0017802,2025-10-12,SCH0190,I,166,105,,Class Teacher,False,True,63.25301204819277,Sunday,True,False
ATT0018988,2025-10-10,SCH0495,6,60,42,,Unknown,False,True,70.0,Friday,False,False
ATT0015560,2025-07-07,SCH0561,V,180,171,True,Clerk,False,True,95.0,Monday,False,False
ATT0006467,2025-12-06,SCH0584,III,294,185,True,Class Teacher,False,True,62.925170068027214,Saturday,False,False
ATT0000449,2026-02-07,SCH0440,5,293,177,,Headmaster,False,True,60.40955631399317,Saturday,False,False
ATT0011189,2025-08-23,SCH0129,4,118,109,,Class Teacher,False,True,92.37288135593221,Saturday,False,False
ATT0017336,2026-01-19,SCH0316,8,83,79,True,Clerk,False,True,95.18072289156626,Monday,False,False
ATT0016220,2025-10-03,SCH0308,II,159,118,True,Headmaster,False,True,74.21383647798741,Friday,False,False
ATT0002090,2026-01-20,SCH0015,4,54,46,True,Clerk,False,True,85.18518518518519,Tuesday,False,False
ATT0019391,2026-02-21,SCH0129,2,136,85,,Class Teacher,False,True,62.5,Saturday,False,False
ATT0006389,2025-10-18,SCH0017,I,99,92,True,Unknown,False,True,92.92929292929293,Saturday,False,False
ATT0011509,2025-05-27,SCH0201,5,272,258,True,Headmaster,False,True,94.85294117647058,Tuesday,False,False
