procurement_id,date,school_id,vendor_name,grain_type,quantity,unit,total_cost,payment_status
MDM009248,2025-07-21,SCH0165,Sharma Traders,Dal,,,4257,Pending
MDM007712,2026-02-13,SCH0358,S. Agro Works,Cooking Oil,,,5400,Due
MDM002749,2025-11-20,SCH0361,Sharma & Sons,Wheat,34.5,KG,1035,Due
MDM005045,2025-11-12,SCH0381,Kumar Supplies,Dal,41900.0,G,3771,Paid
MDM011010,2026-01-09,SCH0064,Kumar Supplies,Atta,0.206,SACK,309,Paid
MDM009227,2025-09-11,SCH0025,Kumar Supplies,Dal,1.0,BAG_50KG,4500,Paid
MDM009400,2025-12-21,SCH0287,Sharma Traders Pvt Ltd,Dal,31.3,KG,2817,Paid
MDM003062,2026-03-30,SCH0262,S. Agro Works,Dal,0.346,BAG,1557,Due
MDM009839,2025-06-29,SCH0107,Goyal Mill,Mustard Oil,18100.0,G,2172,Pending
MDM006486,2025-09-15,SCH0531,Goyal Rice Mill,Rice,1.026,BAG,2052,Due
MDM005953,2025-04-04,SCH0341,Kumar & Co.,Wheat,37.8,KG,1134,Paid
MDM011498,2025-04-15,SCH0031,Goyal Rice Mill,Cooking Oil,0.968,SACK,5808,
MDM001058,2025-06-11,SCH0341,S. Agro Works,Rice,36.0,KG,,Paid
MDM001964,2026-01-17,SCH0124,Sharma Traders Pvt Ltd,Wheat,58.4,KG,1752,Due
MDM003126,2026-02-11,SCH0425,Goyal Rice Mill,Rice,33.9,KG,1356,
MDM003943,2025-04-08,SCH0388,Goyal Mill,Mustard Oil,15.9,KG,1908,Cleared
MDM004611,2025-07-26,SCH0229,Goyal Mill,Wheat,45.3,KG,1359,Pending
MDM001128,2026-01-24,SCH0549,Sharma & Sons,Dal,,,972,Due
MDM009414,2025-09-03,SCH0467,Goyal Enterprises,Dal,54.6,KG,4914,Paid
MDM011370,2026-03-08,SCH0347,Sharma Traders,Rice,,,1600,Due
MDM009737,2026-02-18,SCH0332,Sharma Traders Pvt Ltd,Mustard Oil,,,4152,Paid
MDM004257,2025-12-15,SCH0596,Singh Agro,Rice,1.198,BAG,2396,Pending
MDM004366,2025-04-26,SCH0529,Kumar & Co.,Dal,,,3312,Pending
MDM009835,2025-09-08,SCH0324,S. Agro Works,Rice,48.9,KG,1956,Cleared
MDM006187,2025-08-05,SCH0005,S. Agro Works,Cooking Oil,35.2,KG,4224,Cleared
MDM009560,2026-01-19,SCH0440,Kumar General Store,oil,,,5076,Cleared
MDM007226,2025-11-27,SCH0447,Singh Brothers,Cooking Oil,,,6024,Paid
MDM009995,2025-07-09,SCH0120,Sharma Traders,Dal,,,4428,Due
MDM001544,2026-02-06,SCH0423,Sharma Traders,Wheat,,,1794,Paid
MDM003264,2025-11-07,SCH0079,Kumar Supplies,Dal,39.1,KG,3519,Paid
MDM006686,2025-06-10,SCH0106,Goyal Enterprises,Dal,,,5058,
MDM009074,2025-11-25,SCH0523,Goyal Rice Mill,oil,55.2,KG,6624,
MDM003510,2025-05-09,SCH0574,Sharma & Sons,Dal,40.9,KG,3681,Pending
MDM007924,2025-11-28,SCH0478,Kumar General Store,Rice,50900.0,G,2036,Pending
MDM002269,2026-02-19,SCH0291,Singh Brothers,Mustard Oil,32.5,KG,3900,
MDM007591,2025-12-03,SCH0075,Kumar & Co.,Dal,,,1062,Paid
MDM007597,2025-10-20,SCH0265,Kumar Supplies,Dal,0.7440000000000001,BORI,3348,Cleared
MDM000133,2026-03-23,SCH0265,Sharma & Sons,Dal,26.7,KG,2403,Due
MDM007429,2025-07-08,SCH0371,Sharma Traders,Rice,,,924,Pending
MDM011351,2025-08-05,SCH0289,Singh Brothers,Wheat,,,558,Pending
MDM000604,2026-03-21,SCH0530,Kumar General Store,Cooking Oil,23.8,KG,2856,
MDM010700,2025-08-12,SCH0409,Kumar Supplies,Mustard Oil,1.184,BAG_50KG,7104,Due
MDM007076,2025-04-06,SCH0440,Singh Agro,Dal,58500.0,G,5265,Due
MDM008787,2025-06-15,SCH0558,Sharma Traders Pvt Ltd,oil,0.49,BAG,2940,Pending
MDM000394,2026-01-30,SCH0285,Goyal Enterprises,Cooking Oil,42.8,KG,5136,
MDM006054,2025-11-26,SCH0101,Goyal Rice Mill,Wheat,,,309,Cleared
MDM005072,2025-08-04,SCH0260,Kumar & Co.,Rice,51.1,KG,2044,Paid
MDM010994,2025-09-14,SCH0569,Kumar & Co.,Atta,,,1011,Cleared
MDM011148,2025-10-05,SCH0556,Singh Brothers,Wheat,,,903,Pending
MDM010546,2026-01-02,SCH0251,S. Agro Works,Rice,,,1768,
MDM008759,2025-10-17,SCH0599,Kumar General Store,Wheat,19300.0,G,,
MDM004448,2025-11-11,SCH0014,Goyal Rice Mill,Dal,,,5157,Pending
MDM007703,2026-03-06,SCH0435,Sharma Traders Pvt Ltd,Rice,36.4,KG,1456,Paid
MDM007039,2025-04-27,SCH0382,Singh Agro,Wheat,48.2,KG,1446,
MDM000182,2026-03-12,SCH0164,S. Agro Works,oil,,,2904,Due
MDM002278,2025-10-04,SCH0433,Singh Agro,Dal,0.202,BORI,909,Pending
MDM011625,2025-04-09,SCH0250,S. Agro Works,Atta,,,408,Pending
MDM003235,2026-03-21,SCH0486,Singh Brothers,Wheat,,,1473,Due
MDM006516,2025-12-31,SCH0532,Kumar Supplies,Wheat,,,945,
MDM009547,2025-10-13,SCH0479,S. Agro Works,Rice,37800.0,G,,Pending
MDM003910,2025-08-27,SCH0533,Kumar & Co.,Mustard Oil,,,4656,Pending
MDM011660,2025-07-31,SCH0575,Kumar Supplies,Rice,15.9,KG,636,Pending
MDM010504,2025-05-30,SCH0039,Goyal Enterprises,Rice,24.3,KG,972,Due
MDM004793,2025-05-06,SCH0354,Kumar Supplies,Atta,53.0,KG,1590,Due
MDM011863,2025-06-18,SCH0306,Goyal Enterprises,Rice,,,1176,Due
MDM000402,2025-07-02,SCH0525,Goyal Rice Mill,Dal,0.816,SACK,3672,
MDM004024,2026-03-21,SCH0080,Singh Agro,oil,,,3348,Pending
MDM003709,2025-07-19,SCH0502,Goyal Rice Mill,Rice,56000.0,G,2240,Paid
MDM001632,2025-09-28,SCH0441,Sharma Traders,Mustard Oil,43100.0,G,5172,Paid
MDM011419,2026-02-13,SCH0451,Sharma Traders,Rice,33000.0,G,1320,Paid
MDM006132,2025-04-30,SCH0541,Singh Agro,Dal,,,1971,Cleared
MDM004013,2026-03-15,SCH0303,Kumar Supplies,Wheat,20200.0,G,606,Pending
MDM007368,2025-06-21,SCH0205,Kumar General Store,Rice,45.7,KG,1828,
MDM011083,2026-03-29,SCH0359,S. Agro Works,Rice,,,556,
MDM009640,2026-02-19,SCH0154,Kumar Supplies,Wheat,59800.0,G,1794,Paid
MDM006082,2025-04-04,SCH0121,Sharma & Sons,Dal,22600.0,G,2034,Cleared
MDM010051,2026-01-30,SCH0529,Goyal Enterprises,Rice,,,544,Cleared
MDM007355,2026-03-10,SCH0071,Kumar Supplies,Rice,29500.0,G,1180,Due
MDM005853,2025-09-14,SCH0286,Kumar Supplies,Mustard Oil,19.6,KG,2352,Pending
MDM009118,2025-08-22,SCH0567,Singh Agro,Dal,,,2106,
MDM006833,2025-09-06,SCH0294,Kumar Supplies,Rice,1.094,BAG,2188,Paid
MDM008682,2025-11-26,SCH0183,Sharma Traders Pvt Ltd,Mustard Oil,17.5,KG,,Cleared
MDM008068,2025-06-24,SCH0229,Sharma & Sons,Rice,,,1140,Cleared
MDM007302,2026-03-10,SCH0440,S. Agro Works,Mustard Oil,0.608,BORI,3648,Due
MDM007196,2026-03-30,SCH0050,Goyal Rice Mill,Cooking Oil,0.6859999999999999,BORI,4116,Cleared
MDM005325,2025-12-19,SCH0220,Sharma Traders Pvt Ltd,Rice,28.9,KG,1156,Pending
MDM003603,2025-06-23,SCH0032,Goyal Mill,Dal,18800.0,G,1692,Due
MDM006348,2025-05-31,SCH0423,Goyal Mill,Dal,,,1530,Paid
MDM005101,2025-11-08,SCH0330,Goyal Mill,Dal,53.9,KG,,Pending
MDM006508,2025-05-07,SCH0541,Singh Brothers,Rice,52.9,KG,2116,Cleared
MDM002068,2026-03-14,SCH0503,S. Agro Works,Dal,27.9,KG,2511,Due
MDM007976,2025-06-21,SCH0387,S. Agro Works,Dal,0.982,BAG,4419,Paid
MDM005859,2025-12-21,SCH0159,Sharma & Sons,Rice,13700.0,G,548,Pending
MDM005289,2026-03-05,SCH0335,Sharma & Sons,Wheat,56.4,KG,1692,Paid
MDM010521,2026-01-25,SCH0281,Sharma & Sons,Rice,0.396,BAG,792,Pending
MDM001600,2025-07-22,SCH0557,Sharma Traders Pvt Ltd,Rice,,,1100,Pending
MDM009681,2025-11-01,SCH0033,Singh Agro,Rice,0.9259999999999999,BAG,1852,Cleared
MDM011014,2025-10-01,SCH0248,Kumar & Co.,Mustard Oil,,,3240,Due
MDM001386,2026-02-18,SCH0006,Kumar General Store,Wheat,,,864,
MDM009413,2025-04-26,SCH0598,Goyal Enterprises,Dal,13.7,KG,1233,
MDM008800,2026-03-18,SCH0241,Goyal Mill,Rice,0.412,BORI,824,Due
MDM003853,2025-10-11,SCH0277,Goyal Enterprises,Mustard Oil,,,3588,Pending
MDM006652,2025-12-05,SCH0531,Kumar Supplies,Atta,12.2,KG,366,
MDM001406,2026-03-30,SCH0134,Kumar & Co.,Dal,,,3879,
MDM005770,2025-12-22,SCH0342,Sharma & Sons,Dal,,,1179,Cleared
MDM003276,2026-01-31,SCH0102,Goyal Rice Mill,Wheat,36700.0,G,1101,Paid
MDM000810,2025-07-29,SCH0229,Kumar Supplies,Atta,28.6,KG,858,Pending
MDM009483,2025-12-04,SCH0436,Singh Brothers,Rice,,,1208,Pending
MDM002030,2025-05-17,SCH0319,Singh Agro,Mustard Oil,,,5508,Pending
MDM011458,2025-08-08,SCH0473,Kumar Supplies,Rice,38.2,KG,1528,Paid
MDM002651,2025-09-16,SCH0266,S. Agro Works,Rice,0.9159999999999999,BAG,1832,Pending
MDM004520,2026-01-30,SCH0440,Goyal Enterprises,Rice,0.9079999999999999,BORI,1816,Pending
MDM003025,2025-09-22,SCH0333,Kumar General Store,Wheat,0.762,BAG,1143,Paid
MDM011478,2026-01-11,SCH0487,Kumar & Co.,oil,,,5796,Pending
MDM009616,2025-06-19,SCH0130,Sharma Traders Pvt Ltd,Wheat,,,516,Paid
MDM008782,2026-03-26,SCH0288,Goyal Rice Mill,Dal,,,2178,
MDM007808,2025-06-28,SCH0150,Kumar Supplies,Rice,23.6,KG,944,Pending
MDM003621,2025-05-22,SCH0020,Singh Agro,Rice,17300.0,G,692,Pending
MDM001703,2025-09-29,SCH0441,S. Agro Works,Mustard Oil,0.816,BAG,4896,Pending
MDM004585,2026-01-13,SCH0580,S. Agro Works,Rice,29500.0,G,1180,Due
MDM000062,2025-12-17,SCH0187,Sharma Traders,Atta,50.6,KG,1518,
MDM003651,2026-02-19,SCH0505,Sharma Traders,oil,0.462,BAG,2772,Cleared
MDM004095,2025-04-19,SCH0097,Sharma & Sons,Wheat,45.4,KG,1362,Pending
MDM005227,2025-12-19,SCH0403,Goyal Mill,Atta,,,351,Paid
MDM010781,2025-05-24,SCH0507,S. Agro Works,Rice,,,1336,Due
MDM002095,2025-04-12,SCH0117,Singh Agro,Dal,,,1899,Paid
MDM011826,2025-11-20,SCH0228,Sharma Traders Pvt Ltd,oil,,,4044,Pending
MDM010429,2026-03-04,SCH0178,Kumar & Co.,Atta,37.8,KG,1134,Cleared
MDM001881,2025-07-02,SCH0274,Sharma & Sons,Wheat,10.8,KG,324,Paid
MDM003371,2025-10-22,SCH0309,Sharma & Sons,Wheat,38.6,KG,1158,Pending
MDM003996,2025-05-29,SCH0116,Kumar Supplies,Wheat,22600.0,G,678,Paid
MDM011462,2025-08-28,SCH0168,Sharma & Sons,Wheat,49800.0,G,1494,Paid
MDM003852,2025-10-27,SCH0030,Sharma Traders Pvt Ltd,Mustard Oil,0.9640000000000001,BAG,5784,Due
MDM010688,2025-08-05,SCH0206,Goyal Mill,Dal,,,3438,Due
MDM008711,2025-05-18,SCH0416,Kumar & Co.,Mustard Oil,39.6,KG,,Due
MDM002288,2025-09-20,SCH0388,Goyal Enterprises,Dal,1.13,BAG_50KG,5085,Due
MDM009411,2025-04-04,SCH0270,Singh Brothers,oil,0.43,BORI,2580,Paid
MDM009202,2025-06-19,SCH0037,Kumar & Co.,oil,44.8,KG,5376,
MDM008807,2025-08-17,SCH0398,Sharma Traders Pvt Ltd,Rice,0.9940000000000001,BORI,1988,
MDM004748,2025-05-29,SCH0301,Kumar Supplies,Rice,13.6,KG,544,Paid
MDM009599,2025-09-24,SCH0505,Sharma Traders,Wheat,48000.0,G,1440,Pending
MDM000665,2026-02-22,SCH0132,Kumar Supplies,Rice,19400.0,G,776,
MDM002907,2025-07-08,SCH0317,Sharma & Sons,Wheat,0.302,BAG,453,Pending
MDM007121,2025-04-06,SCH0186,Goyal Mill,Wheat,19.0,KG,570,Due
MDM001047,2025-11-19,SCH0505,Kumar General Store,Wheat,21.2,KG,636,Cleared
MDM011823,2025-11-04,SCH0017,Sharma Traders,Cooking Oil,23.4,KG,2808,Paid
MDM002405,2025-12-12,SCH0491,Sharma & Sons,Wheat,33.6,KG,,Pending
MDM005517,2025-12-22,SCH0008,Singh Agro,Cooking Oil,30.8,KG,3696,Pending
MDM001706,2025-05-18,SCH0011,Kumar Supplies,Rice,13.3,KG,532,Due
MDM008108,2025-09-21,SCH0517,Kumar & Co.,Dal,26.8,KG,2412,Pending
MDM001569,2025-04-26,SCH0550,Goyal Enterprises,Dal,47.3,KG,4257,Cleared
MDM000463,2025-09-28,SCH0300,Kumar General Store,Rice,47.0,KG,1880,Pending
MDM000744,2025-05-15,SCH0379,Goyal Enterprises,Rice,0.9420000000000001,BAG_50KG,1884,Due
MDM000223,2025-04-15,SCH0567,Sharma Traders Pvt Ltd,Dal,,,4392,Pending
MDM011274,2025-09-19,SCH0392,Sharma & Sons,Wheat,1.048,BORI,1572,Due
MDM008797,2026-03-05,SCH0075,Sharma Traders Pvt Ltd,Wheat,42.7,KG,1281,Paid
MDM003945,2026-01-31,SCH0176,S. Agro Works,oil,34700.0,G,4164,Paid
MDM000626,2026-02-09,SCH0528,Goyal Mill,Mustard Oil,21.4,KG,2568,Due
MDM011918,2025-06-12,SCH0126,S. Agro Works,Dal,45500.0,G,4095,Pending
MDM006922,2025-08-02,SCH0063,Kumar & Co.,Dal,24.7,KG,2223,
MDM002189,2025-07-21,SCH0358,Kumar Supplies,Dal,54.4,KG,4896,Pending
MDM002178,2025-06-27,SCH0405,Goyal Mill,Rice,27.2,KG,1088,Paid
MDM007303,2025-06-06,SCH0544,Goyal Enterprises,Mustard Oil,17.2,KG,2064,Paid
MDM003500,2025-12-27,SCH0557,S. Agro Works,Wheat,54.5,KG,1635,Paid
MDM009891,2025-04-24,SCH0144,Goyal Enterprises,Wheat,55700.0,G,1671,
MDM009354,2025-06-19,SCH0479,Kumar & Co.,Rice,,,480,
MDM009055,2025-04-18,SCH0389,Singh Agro,Cooking Oil,,,3924,Due
MDM007477,2026-02-04,SCH0001,Singh Brothers,Cooking Oil,,,6336,Paid
MDM000439,2025-04-19,SCH0348,S. Agro Works,Dal,38.0,KG,3420,Pending
MDM004602,2026-03-31,SCH0119,Goyal Enterprises,Rice,,,1160,Cleared
MDM005717,2025-12-08,SCH0312,Sharma & Sons,Rice,33.9,KG,1356,Pending
MDM000354,2025-10-20,SCH0544,Sharma Traders,Rice,0.342,BORI,684,Cleared
MDM009843,2025-07-12,SCH0171,Kumar & Co.,Wheat,,,960,Pending
MDM000457,2025-06-13,SCH0027,S. Agro Works,Dal,0.76,BAG,3420,
MDM009914,2025-05-03,SCH0161,Kumar Supplies,Rice,57200.0,G,2288,
MDM007018,2025-06-28,SCH0408,Singh Agro,Dal,35000.0,G,3150,Pending
MDM000240,2025-08-26,SCH0467,Goyal Mill,Mustard Oil,,,7020,Paid
MDM002622,2025-11-18,SCH0432,Kumar General Store,Atta,,,1233,Paid
MDM005693,2025-04-22,SCH0513,Sharma Traders Pvt Ltd,Wheat,,,1566,
MDM000231,2026-02-22,SCH0408,Goyal Mill,Wheat,,,1230,Pending
MDM005685,2025-05-06,SCH0099,S. Agro Works,Wheat,59000.0,G,1770,Due
MDM009369,2025-07-01,SCH0600,Singh Agro,Wheat,1.032,BAG_50KG,1548,Paid
MDM008298,2026-01-24,SCH0392,Goyal Enterprises,Wheat,,,354,
MDM008515,2026-02-06,SCH0296,Sharma Traders,Dal,0.562,SACK,2529,Pending
MDM007825,2025-05-26,SCH0070,Sharma Traders,Rice,,,2352,Cleared
MDM001019,2025-10-28,SCH0140,Goyal Enterprises,Rice,24.3,KG,972,Cleared
MDM007392,2025-04-19,SCH0539,Kumar Supplies,Dal,0.39,BAG_50KG,1755,Cleared
MDM008792,2025-12-01,SCH0443,Kumar Supplies,Dal,52.0,KG,4680,Paid
MDM008645,2025-07-22,SCH0242,Sharma Traders,Dal,0.67,BAG,3015,Pending
MDM001761,2025-11-29,SCH0566,Singh Agro,Dal,,,1044,Pending
MDM005821,2025-08-29,SCH0419,Goyal Rice Mill,Dal,,,1701,Paid
MDM000843,2025-11-20,SCH0189,Singh Brothers,Wheat,,,627,
MDM010973,2025-06-16,SCH0534,Kumar General Store,Dal,,,1152,Paid
MDM010482,2025-04-06,SCH0149,Sharma Traders,Atta,25300.0,G,,Due
MDM007043,2026-01-15,SCH0271,Sharma Traders Pvt Ltd,Rice,43600.0,G,1744,Due
MDM001104,2026-01-01,SCH0419,Goyal Mill,Wheat,,,948,Paid
MDM008038,2026-03-15,SCH0050,Singh Brothers,Wheat,,,1533,Pending
MDM008241,2025-07-04,SCH0297,Goyal Rice Mill,Dal,0.66,BAG,2970,Paid
MDM004075,2025-04-29,SCH0513,Goyal Mill,Rice,48.7,KG,1948,Paid
MDM005562,2025-07-23,SCH0285,Goyal Rice Mill,Wheat,0.6459999999999999,BAG,969,Pending
MDM003252,2025-11-27,SCH0040,Kumar & Co.,Dal,51500.0,G,4635,
MDM004640,2025-08-06,SCH0225,Goyal Rice Mill,Wheat,22.7,KG,681,Paid
MDM010108,2025-06-08,SCH0160,Sharma & Sons,Rice,,,616,Paid
MDM003064,2025-09-04,SCH0109,Sharma Traders,Rice,11.6,KG,464,Paid
MDM008179,2026-01-09,SCH0498,Kumar Supplies,Rice,,,1064,
MDM004935,2025-07-06,SCH0015,S. Agro Works,Mustard Oil,,,6468,Cleared
MDM011714,2025-12-23,SCH0588,Sharma & Sons,Wheat,0.7340000000000001,BAG,1101,Pending
MDM002948,2025-06-12,SCH0065,Kumar & Co.,Wheat,,,546,
MDM011319,2025-05-23,SCH0332,S. Agro Works,Rice,,,2232,Cleared
MDM011405,2025-05-06,SCH0264,Goyal Enterprises,Dal,0.5760000000000001,BORI,2592,Paid
MDM007325,2026-02-21,SCH0110,Goyal Enterprises,Atta,0.758,BAG,1137,Paid
MDM003432,2025-05-25,SCH0308,Sharma Traders Pvt Ltd,Mustard Oil,21.5,KG,2580,Pending
MDM011020,2025-05-10,SCH0042,Sharma Traders,Mustard Oil,0.294,BORI,1764,Cleared
MDM004827,2025-07-17,SCH0270,Sharma Traders Pvt Ltd,Dal,35.6,KG,3204,Pending
MDM006769,2025-07-08,SCH0130,Singh Brothers,Dal,48.0,KG,4320,
MDM010760,2025-10-01,SCH0240,Kumar Supplies,Rice,44700.0,G,1788,Pending
MDM004402,2026-03-02,SCH0495,Kumar & Co.,Mustard Oil,0.986,BAG_50KG,5916,Paid
MDM009947,2026-01-24,SCH0589,Singh Agro,Rice,,,1500,Paid
MDM010390,2025-06-25,SCH0299,Goyal Mill,Rice,0.636,BORI,1272,Due
MDM005382,2025-12-11,SCH0336,Singh Agro,Rice,0.504,BAG_50KG,1008,Paid
MDM001035,2025-12-10,SCH0367,Sharma & Sons,Rice,,,2364,Paid
MDM002265,2025-12-19,SCH0564,Singh Brothers,Dal,,,3780,Due
MDM009113,2025-09-20,SCH0207,S. Agro Works,Dal,57.5,KG,,Paid
MDM004744,2025-07-11,SCH0570,Kumar & Co.,Dal,13.0,KG,1170,
MDM004282,2025-04-06,SCH0410,Kumar & Co.,Dal,,,2772,Paid
MDM007282,2025-08-17,SCH0333,Goyal Rice Mill,Cooking Oil,,,2436,
MDM000907,2025-12-30,SCH0005,Singh Agro,Rice,39.4,KG,1576,Due
MDM011886,2025-10-13,SCH0580,Sharma & Sons,Mustard Oil,0.882,SACK,5292,Pending
MDM010428,2025-04-02,SCH0142,Goyal Rice Mill,Wheat,0.838,BAG,1257,
MDM000369,2026-03-13,SCH0489,S. Agro Works,Mustard Oil,47.8,KG,5736,Cleared
MDM011519,2026-02-21,SCH0179,Sharma Traders,oil,32.4,KG,3888,Cleared
MDM003594,2025-10-19,SCH0240,Sharma Traders,Dal,,,5364,
MDM001416,2025-10-12,SCH0519,Sharma Traders Pvt Ltd,Dal,56300.0,G,5067,Due
MDM004321,2025-04-11,SCH0108,Kumar Supplies,Rice,50.7,KG,2028,Pending
MDM002287,2025-05-12,SCH0096,Singh Brothers,Wheat,56.7,KG,1701,Pending
MDM008672,2025-08-24,SCH0590,Goyal Mill,Rice,12.9,KG,516,Pending
MDM005501,2025-04-18,SCH0366,Goyal Mill,Rice,22.0,KG,880,Cleared
MDM008741,2025-05-08,SCH0151,Kumar General Store,Rice,,,1368,Due
MDM005529,2025-12-04,SCH0138,Sharma Traders Pvt Ltd,Wheat,,,1515,Pending
MDM000115,2025-10-05,SCH0230,Sharma Traders,oil,38600.0,G,4632,Paid
MDM011209,2025-05-22,SCH0339,Sharma Traders,Rice,30.5,KG,1220,Due
MDM003995,2025-09-18,SCH0445,Sharma Traders Pvt Ltd,Mustard Oil,0.3720000000000001,BORI,2232,Paid
MDM002901,2025-05-04,SCH0060,Goyal Rice Mill,Atta,,,1677,
MDM001722,2025-07-10,SCH0419,Kumar General Store,Wheat,25100.0,G,753,Cleared
MDM006460,2026-03-06,SCH0181,Goyal Enterprises,Dal,10000.0,G,900,Cleared
MDM004581,2025-06-22,SCH0072,Goyal Mill,Wheat,33000.0,G,,Cleared
MDM003185,2025-06-17,SCH0032,Goyal Rice Mill,Mustard Oil,24200.0,G,2904,Paid
MDM007959,2025-07-06,SCH0182,S. Agro Works,Rice,13.7,KG,548,Cleared
MDM001825,2025-08-15,SCH0524,Sharma Traders Pvt Ltd,Rice,35.9,KG,1436,Paid
MDM003081,2026-03-09,SCH0058,Sharma & Sons,Cooking Oil,49100.0,G,5892,Cleared
MDM007181,2025-09-04,SCH0101,Goyal Enterprises,Rice,44.0,KG,1760,Due
MDM003024,2025-08-27,SCH0521,Sharma Traders,Mustard Oil,,,5136,
MDM007714,2026-02-26,SCH0430,Sharma & Sons,Rice,0.322,SACK,644,Paid
MDM009941,2025-10-11,SCH0029,Sharma Traders Pvt Ltd,Rice,0.816,BAG,1632,Cleared
MDM001902,2025-10-06,SCH0132,Goyal Mill,Cooking Oil,,,5952,Paid
MDM007309,2025-10-13,SCH0160,Kumar General Store,Dal,0.514,BORI,2313,
MDM003233,2025-09-12,SCH0363,Kumar General Store,Wheat,27700.0,G,831,Paid
MDM002321,2026-03-08,SCH0558,Kumar Supplies,Dal,,,3555,Pending
MDM001919,2026-02-21,SCH0091,Kumar Supplies,Cooking Oil,0.662,BAG,3972,Paid
MDM009674,2025-07-13,SCH0035,Kumar Supplies,Dal,,,,Due
MDM005917,2025-09-01,SCH0251,Goyal Rice Mill,Dal,,,4716,Paid
MDM001570,2025-10-18,SCH0005,Sharma Traders,oil,0.26,SACK,1560,Pending
MDM006058,2025-08-02,SCH0355,Kumar & Co.,Wheat,0.8240000000000001,BAG,1236,Due
MDM000348,2026-02-25,SCH0532,Sharma & Sons,Dal,,,1638,Paid
MDM001243,2025-11-02,SCH0206,Goyal Rice Mill,Dal,39.3,KG,3537,Cleared
MDM000421,2025-08-07,SCH0014,Kumar General Store,Dal,30.4,KG,2736,Paid
MDM004983,2026-01-14,SCH0002,Sharma & Sons,Dal,,,3960,Due
MDM009331,2026-01-28,SCH0024,Singh Agro,Rice,,,,
MDM000038,2026-01-13,SCH0252,Sharma Traders Pvt Ltd,Wheat,28.3,KG,849,Pending
MDM011961,2025-04-13,SCH0368,Sharma Traders Pvt Ltd,Dal,44.5,KG,4005,Pending
MDM010052,2026-02-22,SCH0448,Sharma Traders Pvt Ltd,Wheat,0.54,BAG,810,Paid
MDM004503,2025-06-04,SCH0419,Kumar & Co.,Cooking Oil,0.616,BAG,3696,Paid
MDM010872,2025-08-29,SCH0380,Kumar General Store,Wheat,26.8,KG,804,
MDM010774,2026-01-26,SCH0357,Sharma Traders Pvt Ltd,Rice,21.2,KG,848,Due
MDM001032,2025-12-15,SCH0377,Goyal Mill,Dal,14300.0,G,1287,Paid
MDM011679,2025-06-13,SCH0027,Goyal Enterprises,Mustard Oil,0.8059999999999999,BAG,4836,
MDM007146,2025-08-17,SCH0574,Singh Brothers,Rice,13.4,KG,536,Pending
MDM004398,2026-02-06,SCH0164,Goyal Mill,Wheat,,,1317,Due
MDM007413,2025-07-30,SCH0186,Goyal Enterprises,Dal,,,1161,Cleared
MDM004963,2026-02-20,SCH0558,Sharma & Sons,oil,0.494,BAG,2964,Pending
MDM005404,2026-01-04,SCH0041,Singh Agro,Rice,1.174,BORI,2348,
MDM010581,2025-05-14,SCH0042,S. Agro Works,Rice,19100.0,G,764,Paid
MDM000764,2026-03-29,SCH0262,Sharma Traders,Rice,31.5,KG,1260,
MDM008369,2026-03-29,SCH0589,Sharma & Sons,Wheat,0.442,BORI,663,Due
MDM010982,2025-12-05,SCH0530,Kumar Supplies,Rice,,,1868,Pending
MDM005033,2025-06-07,SCH0396,Sharma Traders Pvt Ltd,Dal,51.0,KG,4590,Paid
MDM002485,2025-08-03,SCH0560,Kumar Supplies,Wheat,,,510,Pending
MDM006209,2025-04-01,SCH0503,Singh Agro,Dal,46.3,KG,4167,Due
MDM001223,2025-12-05,SCH0371,Kumar General Store,Wheat,49000.0,G,1470,Pending
MDM008095,2025-11-19,SCH0021,Goyal Mill,Cooking Oil,,,3648,
MDM008456,2026-02-26,SCH0401,Kumar General Store,Dal,31800.0,G,2862,Cleared
MDM002135,2026-03-22,SCH0450,Goyal Enterprises,Dal,,,1557,Due
MDM002424,2025-11-10,SCH0351,Kumar General Store,Wheat,52.6,KG,,Paid
MDM008120,2025-12-16,SCH0551,Singh Brothers,Wheat,39.3,KG,,Cleared
MDM005203,2026-01-05,SCH0577,Sharma & Sons,Dal,,,1503,Pending
MDM007047,2025-12-01,SCH0248,Sharma & Sons,Wheat,46900.0,G,1407,Pending
MDM010884,2026-03-07,SCH0019,Sharma Traders,Rice,46100.0,G,1844,Paid
MDM006935,2025-04-28,SCH0251,Singh Brothers,oil,,,3468,Due
MDM005512,2025-06-11,SCH0352,Sharma Traders Pvt Ltd,Mustard Oil,26900.0,G,3228,Due
MDM006741,2026-01-03,SCH0594,Singh Agro,Rice,,,452,Paid
MDM008998,2025-09-12,SCH0402,Goyal Enterprises,Mustard Oil,36.7,KG,4404,Pending
MDM004603,2025-07-21,SCH0471,Sharma Traders Pvt Ltd,Mustard Oil,30.3,KG,3636,Paid
MDM001576,2025-12-22,SCH0166,Sharma & Sons,Cooking Oil,32600.0,G,3912,Due
MDM000510,2025-12-29,SCH0193,S. Agro Works,Dal,18.3,KG,1647,Paid
MDM009614,2025-08-18,SCH0226,Kumar & Co.,Rice,,,2216,
MDM006569,2025-06-16,SCH0514,Goyal Enterprises,Rice,0.742,SACK,,Paid
MDM009255,2025-07-14,SCH0412,Goyal Mill,Dal,41900.0,G,3771,Pending
MDM002305,2025-10-14,SCH0160,Sharma & Sons,oil,47300.0,G,5676,Due
