record_id,date,school_id,grade,total_students,present_students,teacher_present,marked_by,attendance_rate,impossible_attendance_flag,proxy_attendance_flag,record_id_missing_flag
ATT0000971,2025-05-05,SCH0328,5,124,116,Present,Headmaster,93.54838709677419,False,False,False
ATT0013057,2026-03-09,SCH0116,1,253,189,Present,Headmaster,74.70355731225297,False,False,False
ATT0004505,2025-09-29,SCH0326,1,110,78,Absent,Unknown,70.9090909090909,False,False,False
ATT0016661,2025-07-15,SCH0502,10,196,125,Present,Clerk,63.775510204081634,False,False,False
ATT0019012,2026-05-03,SCH0359,8,217,168,Absent,Admin,77.41935483870968,False,False,False
ATT0017109,2026-03-21,SCH0534,1,78,74,Present,Unknown,94.87179487179486,False,False,False
ATT0017136,2025-03-12,SCH0347,3,89,89,Present,Headmaster,100.0,False,False,False
ATT0012239,2025-09-29,SCH0070,9,124,91,Present,Unknown,73.38709677419355,False,False,False
ATT0017213,2025-12-22,SCH0137,10,88,82,Present,Admin,93.18181818181817,False,False,False
ATT0016791,2025-04-26,SCH0016,2,74,49,Present,Headmaster,66.21621621621621,False,False,False
ATT0006919,2026-02-11,SCH0507,5,269,257,Absent,Unknown,95.53903345724906,False,False,False
ATT0010330,2025-10-10,SCH0043,4,288,175,Present,Headmaster,60.763888888888886,False,False,False
ATT0012961,2026-01-09,SCH0188,1,237,206,Present,Headmaster,86.91983122362869,False,False,False
ATT0014638,2025-10-09,SCH0401,4,241,214,Issue,Admin,88.79668049792531,False,False,False
ATT0010135,2025-12-26,SCH0272,9,47,38,Present,Admin,80.85106382978722,False,False,False
ATT0009539,2025-02-06,SCH0189,4,110,67,Present,Admin,60.909090909090914,False,False,False
ATT0003036,2025-10-07,SCH0016,1,176,130,Present,Headmaster,73.86363636363636,False,False,False
ATT0009564,2025-08-29,SCH0456,2,84,73,Present,Admin,86.90476190476191,False,False,False
ATT0019821,2025-12-08,SCH0077,9,297,289,Present,Class Teacher,97.3063973063973,False,False,False
ATT0000734,2025-05-05,SCH0023,3,251,161,Present,Headmaster,64.14342629482071,False,False,False
ATT0015747,2025-12-28,SCH0008,3,171,103,Present,Class Teacher,60.23391812865497,False,False,False
ATT0018065,2025-05-01,SCH0551,6,120,90,Present,Class Teacher,75.0,False,False,False
ATT0009388,2026-06-03,SCH0511,4,264,230,Present,Unknown,87.12121212121212,False,False,False
ATT0005684,2025-01-04,SCH0285,7,133,92,Present,Clerk,69.17293233082707,False,False,False
ATT0007647,2025-11-28,SCH0578,7,59,48,Present,Class Teacher,81.35593220338984,False,False,False
ATT0010109,2026-01-14,SCH0321,6,290,180,Present,Class Teacher,62.06896551724138,False,False,False
ATT0015960,2025-07-18,SCH0291,2,75,72,Present,Unknown,96.0,False,False,False
ATT0014875,2025-10-21,SCH0132,9,45,63,Present,Unknown,,True,False,False
ATT0002930,2025-04-18,SCH0134,5,48,35,Present,Class Teacher,72.91666666666666,False,False,False
ATT0015066,2025-08-16,SCH0072,6,82,53,Present,Class Teacher,64.63414634146342,False,False,False
ATT0017058,2025-08-07,SCH0294,10,223,202,Present,Headmaster,90.5829596412556,False,False,False
ATT0018634,2025-12-25,SCH0366,9,71,44,Unknown,Class Teacher,61.97183098591549,False,False,False
ATT0010446,2025-09-21,SCH0103,3,285,285,Present,Headmaster,100.0,False,True,False
ATT0001066,2025-09-05,SCH0366,4,88,55,Present,Headmaster,62.5,False,False,False
ATT0019835,2025-11-26,SCH0412,4,61,66,Present,Unknown,,True,False,False
ATT0007884,2025-09-20,SCH0205,10,127,91,Absent,Clerk,71.65354330708661,False,False,False
ATT0009195,2026-05-01,SCH0056,1,96,82,Issue,Headmaster,85.41666666666666,False,False,False
ATT0012342,2025-08-18,SCH0344,2,162,151,Present,Unknown,93.20987654320987,False,False,False
ATT0018215,2026-12-02,SCH0183,10,150,91,Unknown,Clerk,60.66666666666667,False,False,False
ATT0019632,2025-11-14,SCH0277,1,107,64,Present,Clerk,59.813084112149525,False,False,False
ATT0008286,2026-01-14,SCH0482,8,41,28,Absent,Headmaster,68.29268292682927,False,False,False
ATT0008133,2025-07-21,SCH0005,9,182,177,Absent,Headmaster,97.25274725274726,False,False,False
ATT0017203,2025-09-18,SCH0343,1,178,172,Present,Admin,96.62921348314607,False,False,False
ATT0013165,2025-05-31,SCH0580,3,127,113,Present,Headmaster,88.9763779527559,False,False,False
ATT0008886,2025-11-24,SCH0089,4,124,113,Present,Headmaster,91.12903225806451,False,False,False
ATT0004116,2025-09-14,SCH0317,2,53,38,Present,Headmaster,71.69811320754717,False,False,False
ATT0001442,2025-05-23,SCH0165,7,111,79,Present,Headmaster,71.17117117117117,False,False,False
ATT0003534,2025-10-22,SCH0485,5,168,126,Present,Class Teacher,75.0,False,False,False
ATT0006434,2025-09-17,SCH0217,4,273,217,Absent,Headmaster,79.48717948717949,False,False,False
ATT0010462,2025-10-02,SCH0307,3,249,191,Present,Headmaster,76.70682730923694,False,False,False
ATT0003190,2025-09-21,SCH0269,2,157,157,Present,Admin,100.0,False,True,False
ATT0016684,2026-01-02,SCH0509,1,89,70,Present,Class Teacher,78.65168539325843,False,False,False
ATT0002445,2025-09-30,SCH0431,5,109,83,Absent,Class Teacher,76.14678899082568,False,False,False
ATT0007593,2025-07-02,SCH0280,4,160,105,Present,Class Teacher,65.625,False,False,False
ATT0008864,2026-01-06,SCH0567,8,59,54,Absent,Unknown,91.52542372881356,False,False,False
ATT0016322,2025-11-08,SCH0211,2,95,78,Present,Admin,82.10526315789474,False,False,False
ATT0004654,2025-11-11,SCH0444,4,60,45,Present,Headmaster,75.0,False,False,False
ATT0013666,2025-08-24,SCH0274,10,78,56,Present,Admin,71.7948717948718,False,False,False
ATT0010426,2025-06-14,SCH0144,6,112,82,Absent,Clerk,73.21428571428571,False,False,False
ATT0010546,2025-05-06,SCH0210,7,114,109,Present,Unknown,95.6140350877193,False,False,False
ATT0018409,2025-10-29,SCH0149,1,98,88,Present,Clerk,89.79591836734694,False,False,False
ATT0010291,2025-01-07,SCH0344,3,241,229,Present,Unknown,95.0207468879668,False,False,False
ATT0013591,2025-05-13,SCH0172,3,41,25,Present,Admin,60.97560975609756,False,False,False
ATT0004707,2026-03-03,SCH0525,9,182,133,Present,Admin,73.07692307692307,False,False,False
ATT0008117,2025-07-15,SCH0330,1,49,40,Present,Class Teacher,81.63265306122449,False,False,False
ATT0017481,2026-02-07,SCH0364,2,272,258,Present,Clerk,94.85294117647058,False,False,False
ATT0007041,2025-10-17,SCH0491,5,88,71,Present,Headmaster,80.68181818181817,False,False,False
ATT0008608,2026-01-17,SCH0362,6,270,242,Present,Admin,89.62962962962962,False,False,False
ATT0010181,2025-04-22,SCH0121,4,49,39,Unknown,Headmaster,79.59183673469387,False,False,False
ATT0000922,2026-01-11,SCH0267,6,245,245,Present,Headmaster,100.0,False,True,False
ATT0001087,2025-09-04,SCH0183,7,155,126,Present,Headmaster,81.29032258064515,False,False,False
ATT0005703,2026-01-28,SCH0395,7,284,256,Present,Unknown,90.14084507042254,False,False,False
ATT0010842,2025-05-18,SCH0064,9,267,201,Present,Class Teacher,75.28089887640449,False,False,False
ATT0011321,2025-04-10,SCH0036,2,46,43,Present,Unknown,93.47826086956522,False,False,False
ATT0003227,2025-08-17,SCH0388,5,258,278,Present,Headmaster,,True,False,False
ATT0002700,2025-11-25,SCH0005,2,127,81,Present,Admin,63.77952755905512,False,False,False
ATT0013210,2025-12-30,SCH0174,4,276,186,Present,Headmaster,67.3913043478261,False,False,False
ATT0019349,2025-08-29,SCH0035,5,102,79,Present,Clerk,77.45098039215686,False,False,False
ATT0001363,2025-11-22,SCH0435,3,277,260,Present,Clerk,93.86281588447653,False,False,False
ATT0005785,2025-07-30,SCH0018,1,291,281,Present,Headmaster,96.56357388316151,False,False,False
ATT0006410,2025-12-29,SCH0513,4,293,184,Absent,Class Teacher,62.79863481228669,False,False,False
,2025-10-19,SCH0114,4,88,61,Present,Headmaster,69.31818181818183,False,False,True
ATT0002233,2025-06-22,SCH0485,5,119,119,Present,Class Teacher,100.0,False,True,False
ATT0007454,2025-08-06,SCH0460,4,44,39,Present,Admin,88.63636363636364,False,False,False
ATT0005953,2025-04-22,SCH0221,6,127,115,Present,Headmaster,90.5511811023622,False,False,False
ATT0009793,2025-09-18,SCH0265,6,170,124,Absent,Clerk,72.94117647058823,False,False,False
ATT0003464,2025-07-10,SCH0117,3,61,38,Present,Admin,62.295081967213115,False,False,False
ATT0018821,2025-04-30,SCH0554,10,136,92,Present,Class Teacher,67.64705882352942,False,False,False
ATT0005200,2026-03-22,SCH0021,6,121,106,Absent,Clerk,87.60330578512396,False,False,False
ATT0017087,2026-05-01,SCH0188,3,120,109,Issue,Headmaster,90.83333333333333,False,False,False
ATT0005364,2026-02-08,SCH0349,2,236,214,Present,Admin,90.67796610169492,False,False,False
ATT0004581,2025-06-29,SCH0035,6,75,75,Present,Unknown,100.0,False,True,False
ATT0011593,2025-08-05,SCH0461,3,61,37,Present,Unknown,60.65573770491803,False,False,False
ATT0015101,2026-03-08,SCH0107,10,58,54,Absent,Admin,93.10344827586206,False,False,False
ATT0002130,2025-08-02,SCH0335,3,168,136,Present,Admin,80.95238095238095,False,False,False
,2025-03-06,SCH0376,5,191,143,Present,Headmaster,74.86910994764398,False,False,True
ATT0013385,2025-07-21,SCH0364,7,172,184,Present,Unknown,,True,False,False
ATT0005184,2025-05-08,SCH0277,5,207,181,Absent,Headmaster,87.43961352657004,False,False,False
ATT0018907,2025-08-22,SCH0387,5,153,116,Present,Class Teacher,75.81699346405229,False,False,False
ATT0014492,2025-10-19,SCH0008,1,59,59,Present,Headmaster,100.0,False,True,False
ATT0015994,2025-05-06,SCH0509,3,293,193,Present,Clerk,65.8703071672355,False,False,False
ATT0011806,2025-07-14,SCH0091,1,284,229,Present,Headmaster,80.63380281690141,False,False,False
ATT0014977,2025-03-09,SCH0474,3,165,133,Present,Admin,80.60606060606061,False,False,False
ATT0002685,2025-04-01,SCH0015,7,199,159,Present,Headmaster,79.89949748743719,False,False,False
ATT0016244,2025-09-05,SCH0185,8,173,109,Present,Admin,63.005780346820806,False,False,False
ATT0014465,2026-03-31,SCH0370,4,134,116,Present,Unknown,86.56716417910447,False,False,False
ATT0016583,2025-11-06,SCH0482,1,257,163,Present,Unknown,63.42412451361867,False,False,False
ATT0001384,2026-03-18,SCH0399,10,97,68,Present,Clerk,70.10309278350515,False,False,False
ATT0013506,2025-02-07,SCH0082,5,148,115,Unknown,Headmaster,77.7027027027027,False,False,False
ATT0018852,2025-08-27,SCH0539,1,265,204,Present,Unknown,76.9811320754717,False,False,False
ATT0012291,2025-11-04,SCH0173,7,209,137,Present,Unknown,65.55023923444976,False,False,False
ATT0002749,2025-08-27,SCH0464,4,269,246,Present,Class Teacher,91.44981412639405,False,False,False
ATT0009453,2026-01-31,SCH0080,5,41,26,Present,Admin,63.41463414634146,False,False,False
ATT0016697,2025-10-06,SCH0099,3,117,101,Present,Headmaster,86.32478632478633,False,False,False
ATT0002636,2025-10-16,SCH0341,9,207,175,Unknown,Clerk,84.54106280193237,False,False,False
ATT0016023,2025-07-31,SCH0312,8,140,132,Present,Class Teacher,94.28571428571428,False,False,False
ATT0010000,2025-12-19,SCH0569,8,217,189,Present,Class Teacher,87.09677419354838,False,False,False
ATT0006235,2025-04-03,SCH0412,8,177,139,Present,Headmaster,78.53107344632768,False,False,False
ATT0000170,2025-04-30,SCH0296,4,191,145,Absent,Clerk,75.91623036649214,False,False,False
ATT0015398,2026-03-22,SCH0217,4,85,85,Present,Headmaster,100.0,False,True,False
ATT0017467,2025-08-08,SCH0330,1,164,119,Unknown,Unknown,72.5609756097561,False,False,False
ATT0006109,2025-09-30,SCH0448,4,178,118,Present,Headmaster,66.29213483146067,False,False,False
ATT0013163,2025-07-21,SCH0326,10,254,165,Present,Headmaster,64.96062992125984,False,False,False
ATT0018704,2025-04-30,SCH0159,1,61,44,Present,Unknown,72.1311475409836,False,False,False
ATT0008507,2026-03-27,SCH0099,3,46,52,Present,Unknown,,True,False,False
ATT0013611,2026-02-04,SCH0228,2,97,58,Unknown,Unknown,59.79381443298969,False,False,False
ATT0006629,2026-01-23,SCH0541,9,271,223,Present,Headmaster,82.28782287822878,False,False,False
ATT0012923,2025-08-31,SCH0174,3,139,139,Present,Clerk,100.0,False,True,False
ATT0000554,2025-04-13,SCH0446,1,286,178,Present,Unknown,62.23776223776224,False,False,False
ATT0009654,2025-11-28,SCH0571,2,195,134,Present,Unknown,68.71794871794872,False,False,False
ATT0015557,2025-05-19,SCH0155,6,100,97,Absent,Unknown,97.0,False,False,False
ATT0005569,2025-07-18,SCH0248,1,131,86,Present,Clerk,65.64885496183206,False,False,False
ATT0004853,2026-03-07,SCH0437,4,111,98,Present,Headmaster,88.28828828828829,False,False,False
ATT0012065,2025-12-21,SCH0034,9,261,198,Present,Unknown,75.86206896551724,False,False,False
ATT0000138,2025-10-02,SCH0464,2,184,173,Present,Admin,94.02173913043478,False,False,False
ATT0008232,2026-02-11,SCH0555,3,249,162,Present,Headmaster,65.06024096385542,False,False,False
ATT0004915,2026-01-27,SCH0141,5,113,123,Present,Admin,,True,False,False
ATT0003985,2025-09-10,SCH0007,9,217,149,Present,Unknown,68.66359447004609,False,False,False
ATT0006224,2025-10-07,SCH0248,2,209,138,Present,Unknown,66.02870813397129,False,False,False
ATT0012288,2025-11-14,SCH0592,5,57,43,Present,Headmaster,75.43859649122807,False,False,False
ATT0005690,2025-11-29,SCH0394,4,154,134,Present,Headmaster,87.01298701298701,False,False,False
ATT0010578,2025-08-29,SCH0304,2,141,86,Present,Class Teacher,60.99290780141844,False,False,False
ATT0014506,2026-09-02,SCH0345,4,168,101,Present,Admin,60.11904761904761,False,False,False
ATT0008828,2025-12-16,SCH0278,8,46,32,Present,Admin,69.56521739130434,False,False,False
ATT0012006,2025-12-20,SCH0044,3,219,185,Present,Class Teacher,84.47488584474885,False,False,False
ATT0004449,2025-09-01,SCH0350,1,130,124,Unknown,Admin,95.38461538461539,False,False,False
ATT0008089,2026-01-13,SCH0323,10,62,52,Absent,Headmaster,83.87096774193549,False,False,False
ATT0006816,2025-06-14,SCH0217,8,292,261,Present,Headmaster,89.38356164383562,False,False,False
ATT0005175,2025-10-30,SCH0387,4,131,126,Unknown,Headmaster,96.18320610687023,False,False,False
ATT0008764,2026-02-26,SCH0576,4,276,265,Present,Clerk,96.01449275362319,False,False,False
,2025-04-13,SCH0430,8,68,63,Present,Admin,92.64705882352942,False,False,True
ATT0005216,2025-05-24,SCH0422,4,75,51,Present,Admin,68.0,False,False,False
ATT0014571,2025-09-06,SCH0215,3,78,52,Present,Admin,66.66666666666666,False,False,False
ATT0016026,2025-06-28,SCH0041,5,217,200,Present,Headmaster,92.16589861751152,False,False,False
ATT0008676,2025-05-01,SCH0351,4,242,218,Present,Admin,90.08264462809917,False,False,False
ATT0017502,2025-04-26,SCH0253,9,269,200,Unknown,Clerk,74.34944237918215,False,False,False
ATT0013620,2025-06-01,SCH0093,4,158,101,Present,Headmaster,63.92405063291139,False,False,False
ATT0003539,2025-05-15,SCH0510,3,56,52,Present,Headmaster,92.85714285714286,False,False,False
ATT0001398,2025-09-28,SCH0199,4,153,116,Present,Admin,75.81699346405229,False,False,False
ATT0017231,2025-10-04,SCH0489,3,41,30,Present,Class Teacher,73.17073170731707,False,False,False
ATT0008526,2025-12-25,SCH0327,5,228,169,Present,Class Teacher,74.12280701754386,False,False,False
ATT0016288,2025-06-04,SCH0557,9,149,139,Present,Unknown,93.28859060402685,False,False,False
,2025-11-16,SCH0438,5,98,98,Present,Headmaster,100.0,False,True,True
ATT0012805,2025-08-22,SCH0281,4,288,274,Unknown,Clerk,95.13888888888889,False,False,False
ATT0013359,2026-05-02,SCH0177,4,277,221,Present,Clerk,79.78339350180505,False,False,False
ATT0004346,2025-10-02,SCH0492,7,296,209,Present,Clerk,70.6081081081081,False,False,False
ATT0007052,2025-06-08,SCH0355,6,95,79,Present,Class Teacher,83.15789473684211,False,False,False
ATT0010591,2025-02-06,SCH0585,1,251,227,Present,Class Teacher,90.43824701195219,False,False,False
ATT0002513,2025-08-24,SCH0210,3,211,211,Present,Headmaster,100.0,False,True,False
ATT0010444,2026-03-11,SCH0435,7,41,41,Unknown,Clerk,100.0,False,False,False
ATT0009772,2025-01-08,SCH0424,5,79,72,Present,Admin,91.13924050632912,False,False,False
ATT0007659,2025-12-27,SCH0324,8,234,162,Present,Headmaster,69.23076923076923,False,False,False
ATT0006873,2025-08-13,SCH0524,5,247,229,Present,Admin,92.71255060728745,False,False,False
ATT0009072,2026-01-05,SCH0377,3,207,127,Present,Clerk,61.35265700483091,False,False,False
ATT0008059,2025-08-18,SCH0051,1,298,235,Present,Headmaster,78.85906040268456,False,False,False
ATT0017319,2025-09-30,SCH0495,7,201,135,Present,Class Teacher,67.16417910447761,False,False,False
ATT0002496,2025-06-19,SCH0465,6,136,101,Present,Clerk,74.26470588235294,False,False,False
ATT0010927,2025-11-04,SCH0343,3,240,188,Present,Headmaster,78.33333333333333,False,False,False
ATT0019456,2025-11-07,SCH0295,2,150,92,Absent,Headmaster,61.33333333333333,False,False,False
ATT0008044,2026-01-02,SCH0511,1,255,158,Present,Headmaster,61.96078431372549,False,False,False
ATT0015634,2025-06-04,SCH0071,10,166,166,Present,Headmaster,100.0,False,False,False
,2025-10-13,SCH0070,1,72,67,Absent,Class Teacher,93.05555555555556,False,False,True
ATT0017173,2026-01-14,SCH0216,2,59,76,Absent,Admin,,True,False,False
ATT0009367,2025-11-29,SCH0230,2,112,112,Present,Headmaster,100.0,False,False,False
ATT0004820,2025-07-07,SCH0471,5,211,189,Present,Clerk,89.57345971563981,False,False,False
ATT0016561,2025-07-05,SCH0508,1,83,76,Present,Class Teacher,91.56626506024097,False,False,False
ATT0011236,2026-01-16,SCH0505,3,188,125,Absent,Unknown,66.48936170212765,False,False,False
ATT0016770,2025-06-14,SCH0341,9,67,45,Present,Admin,67.16417910447761,False,False,False
ATT0011248,2025-07-09,SCH0599,5,98,98,Present,Headmaster,100.0,False,False,False
,2025-09-28,SCH0090,4,271,172,Present,Headmaster,63.46863468634686,False,False,True
ATT0015040,2025-06-29,SCH0111,2,179,172,Present,Headmaster,96.08938547486034,False,False,False
ATT0008620,2025-07-27,SCH0291,5,131,131,Present,Admin,100.0,False,True,False
ATT0008243,2025-05-25,SCH0017,8,269,208,Present,Class Teacher,77.32342007434944,False,False,False
ATT0010014,2025-06-17,SCH0536,8,292,197,Present,Admin,67.46575342465754,False,False,False
ATT0017219,2025-11-02,SCH0201,6,203,203,Present,Unknown,100.0,False,True,False
ATT0007761,2025-07-28,SCH0023,3,250,196,Present,Class Teacher,78.4,False,False,False
ATT0017497,2025-06-18,SCH0292,8,53,47,Present,Unknown,88.67924528301887,False,False,False
ATT0012258,2025-06-28,SCH0079,2,123,105,Present,Headmaster,85.36585365853658,False,False,False
ATT0007851,2025-10-08,SCH0067,3,293,293,Present,Class Teacher,100.0,False,False,False
ATT0017367,2025-10-24,SCH0478,3,280,266,Absent,Admin,95.0,False,False,False
ATT0005519,2025-06-19,SCH0553,4,286,286,Present,Clerk,100.0,False,False,False
ATT0017069,2025-11-19,SCH0468,1,214,156,Present,Class Teacher,72.89719626168224,False,False,False
ATT0006591,2025-07-25,SCH0409,4,104,94,Present,Unknown,90.38461538461539,False,False,False
ATT0010831,2026-10-01,SCH0099,7,239,257,Present,Clerk,,True,False,False
ATT0013306,2025-08-31,SCH0112,3,181,181,Present,Unknown,100.0,False,True,False
ATT0000715,2025-11-28,SCH0014,10,123,91,Absent,Admin,73.98373983739837,False,False,False
ATT0002679,2026-01-21,SCH0069,4,225,181,Unknown,Admin,80.44444444444444,False,False,False
ATT0004752,2025-04-11,SCH0201,5,175,166,Present,Headmaster,94.85714285714286,False,False,False
ATT0008014,2025-10-19,SCH0077,5,300,300,Unknown,Clerk,100.0,False,True,False
